userId,navSim
1,0.4448891641188631
2,0.0
3,0.5724034662955942
4,0.5661472020618522
5,0.2670555628122301
6,0.515153726138785
7,0.5432362266822033
8,0.6043193554164236
9,0.3780146346549182
10,0.5667673390396923
11,0.6791023837969817
12,0.5870332876178622
13,0.5774198052394953
14,0.5218179851182182
15,0.5333864907676351
16,0.35307271552136793
17,0.2823557822380742
18,0.40669515409268836
19,0.45901856258343743
20,0.3964277314580648
21,0.4494432128165864
22,0.5634319876208261
23,0.49125987566178414
24,0.4307492324715323
25,0.4987971976897266
26,0.3492882967672061
27,0.5013690198195644
28,0.48983993619533833
29,0.5893207118806822
30,0.47236757809263025
31,0.42091906977032706
32,0.6106612249447444
33,0.5576223339401678
34,0.41790814371969587
35,0.6120876379438328
36,0.5932386363802318
37,0.0
38,0.4801106430849877
39,0.324248319527323
40,0.4580400986097388
41,0.4661988556538268
42,0.6210990552180249
43,0.43941732875571915
44,0.38543624763406503
45,0.5116389985353
46,0.4837061023674894
47,0.6485031486219854
48,0.1404023434778257
49,0.27297825983589025
50,0.475003442789392
51,0.4467880900162442
52,0.4735480174989874
53,0.3240427551046277
54,0.5017327838222211
55,0.25783288478020056
56,0.6144161737454094
57,0.5123768780901091
58,0.5253117602941026
59,0.43931253130163134
60,0.2950265458492026
61,0.35397000301168663
62,0.4667104735527585
63,0.4499237377595999
64,0.5191038879798942
65,0.5243369001997662
66,0.5271364839843289
67,0.2525902365072287
68,0.5243455535244009
69,0.4924278648230617
70,0.5896009389823395
71,0.4599237510414569
72,0.6818467736156653
73,0.5293329276275153
74,0.4974946461305532
75,0.4970675641942116
76,0.4883398902287755
77,0.4000278935622048
78,0.36790367594189843
79,0.4897142020553726
80,0.32080402027928184
81,0.5045422803588744
82,0.455891683527222
83,0.5274848762864843
84,0.6530889316008683
85,0.7870384467000607
86,0.5466588094865706
87,0.0
88,0.5024013049227323
89,0.562764008981898
90,0.5648933479561682
91,0.43107989275159814
92,0.44244256887196326
93,0.592252440813868
94,0.4788702035187479
95,0.4871197237450194
96,0.5942106695979175
97,0.31508079608559125
98,0.39394115524166695
99,0.5066041961350803
100,0.5403898924068538
101,0.512612422631886
102,0.6158769940035456
103,0.4681013136604194
104,0.5120061135436955
105,0.545454247023195
106,0.3907489416616429
107,0.5345522173412389
108,0.546946438136499
109,0.4794423169291417
110,0.48327952567358634
111,0.5034615731415428
112,0.4345661943626292
113,0.5253460854495635
114,0.329223092170223
115,0.42805879456484713
116,0.6048543119530698
117,0.5521536820267434
118,0.26676639969874694
119,0.4405464998679111
120,0.12349907190496999
121,0.5797085505206853
122,0.43297828722241005
123,0.24325223293157153
124,0.5535553478727142
125,0.4863042485629561
126,0.5814853251401182
127,0.3520176400452083
128,0.628620433481353
129,0.4969386208538633
130,0.4548809319059382
131,0.5063119560399869
132,0.5225028974945823
133,0.4555640955081871
134,0.5779892000872641
135,0.5256867281227514
136,0.5455588705188816
137,0.6049406320330974
138,
139,0.44937369801654126
140,0.5759631382586533
141,0.4479109768068825
142,0.6899835959091952
143,0.4687376332298066
144,0.5411696994924579
145,0.2960282068687666
146,0.26207843703414574
147,0.27561241553031945
148,0.40958019878439533
149,0.26245003034748804
150,0.5079732240115146
151,0.4738471377815798
152,0.5029864605775294
153,0.6030287580949597
154,0.25826017333640433
155,0.4373274060088196
156,0.6494286607388481
157,0.4163025833281768
158,0.2523271865143061
159,0.5428795809644278
160,0.4817452321429202
161,0.3764060112201782
162,0.378978683452609
163,0.4497808196462703
164,0.4714969125465393
165,0.473791200525439
166,0.45789493921778196
167,0.4864408160152354
168,0.622583604224133
169,0.6065926518602779
170,0.462156648167724
171,0.3515372923152362
172,0.0
173,0.5069490349662513
174,0.46474078397068197
175,0.681385880189914
176,0.5090003438965188
177,0.5096949198906385
178,0.4641178165635482
179,0.5965608012480947
180,0.4746541096162476
181,0.5432787798098181
182,0.5364984584091566
183,0.5400564848662616
184,0.2660208666110121
185,0.39520887679225647
186,0.44917741258434335
187,0.47257132141215363
188,0.5956455712562357
189,0.1378526282100355
190,0.46153050279974517
191,0.4973136886082703
192,0.4425750256152546
193,0.21657785931786191
194,0.559961722383918
195,0.47736381427774516
196,0.4158173608142158
197,0.48247779275195724
198,0.46497215317529444
199,0.6267476053600851
200,0.5341284239260404
201,0.4828040850999018
202,0.5175870657042518
203,0.23206093519611187
204,0.37623948051157624
205,0.3304275970963711
206,0.4940574733405851
207,0.35000617850512866
208,0.28941697374658865
209,0.3840972032110643
210,0.3917623745730616
211,0.467834978697466
212,0.414706738503675
213,0.5041644205339498
214,
215,0.6583450542322308
216,0.5712678938815099
217,0.476050531915805
218,0.4486533842474338
219,0.439062643333349
220,0.435690225149443
221,0.572957532437217
222,0.6215775726035019
223,0.46461174516885867
224,0.7241392415397766
225,0.473121898206866
226,0.4904211400822469
227,0.47469295892605756
228,0.27040085029086347
229,0.40445035633072135
230,0.383246785550068
231,0.0
232,0.4930330429058761
233,0.5776966136058207
234,0.41623129927791513
235,0.48244759510897556
236,0.4454379845315814
237,0.2559610578598791
238,0.6201334008338761
239,0.4387188561736162
240,0.4108668037469467
241,0.42302934100036227
242,0.49576316118166364
243,0.5637501250030534
244,0.6061058425878102
245,0.5154177658046132
246,0.4268172017784033
247,0.45013179577323204
248,0.2748723354162008
249,0.45442868313744655
250,0.40766958579859797
251,0.5590420649391391
252,0.2950265458492026
253,0.600823443145452
254,0.4817746024215226
255,0.26280761117698026
256,0.4869191801100701
257,0.29728528578106167
258,0.2584966941850486
259,0.41536337010823604
260,0.4626022440076921
261,0.5096908355059503
262,0.5853743236063724
263,0.6094276178556337
264,0.45866482848978224
265,0.47266451228355594
266,0.5109507559889197
267,0.5548163111071794
268,0.5834094968829537
269,0.48424436231498824
270,0.40680519958179645
271,0.27285566496866953
272,0.30192724869309867
273,0.4498836360354523
274,0.4688069597572508
275,0.637836962462952
276,0.43192113429287915
277,0.10563779337779453
278,0.5765318572033994
279,0.3901120085154635
280,0.656416598065648
281,0.5588224665942605
282,0.45921245698405155
283,0.44844728687878316
284,0.30233152397815777
285,0.5324709861854384
286,0.5170133629217264
287,0.5335747274615541
288,0.5169917925004085
289,0.6801182187766678
290,0.5439477266388011
291,0.09631700962822172
292,0.37922347656748145
293,0.20383479289929898
294,0.4867751893291584
295,0.46342512279508175
296,0.3271330785727642
297,0.4268647065141131
298,0.48924268171589136
299,0.25783288478020056
300,0.6089194259717264
301,0.557699679712116
302,0.48919181025303266
303,0.43391736428748634
304,0.5671710793304946
305,0.5080813579303392
306,0.46510506966652654
307,0.5118154856072675
308,0.48728670248849326
309,0.36522402959383193
310,0.6527859222220533
311,0.5853743236063724
312,0.5020227112760184
313,0.4647417158267985
314,0.524091301161807
315,0.3476972082526669
316,0.44566468857235675
317,0.5036185829846348
318,0.4700798398320634
319,0.5775631567879894
320,0.26370447888181797
321,0.4877077119102727
322,0.4665109507900524
323,0.5879840638967752
324,0.7871324474725525
325,0.4203436210060326
326,0.5274611928626671
327,0.268842751813627
328,0.4702217553318345
329,0.3076954216219744
330,0.49147316282797987
331,0.48508412695161146
332,0.524460875388836
333,0.5554140559659997
334,0.4129490807598375
335,0.6238475312837092
336,0.6355424270393626
337,0.46689928638216965
338,0.28102862454099115
339,0.4909545815006517
340,0.6121742894899603
341,0.18753670306975923
342,0.5298333940401833
343,0.32393542457399704
344,0.5351184833226424
345,0.49280226819485357
346,0.5725564621554187
347,0.5376940214496868
348,0.5564165274579906
349,0.5980150648064375
350,0.5721887710656114
351,0.5472690100380957
352,0.46636275707834435
353,0.6203509919474274
354,0.564441821087409
355,0.2861799165812932
356,0.5956551699072693
357,0.5456579378843526
358,0.566256181825785
359,0.4543067746765523
360,0.49916418955646924
361,0.5984066308520977
362,0.46163091795780886
363,0.5016593786587366
364,0.4840018303818294
365,0.44055001564716045
366,0.5167449166730097
367,0.5938864621894079
368,0.5350779359367509
369,0.4796421926899317
370,0.4808815785703712
371,0.4042661697082834
372,0.5336919405619158
373,0.4971057367500449
374,0.4675084510404102
375,0.4755170782349207
376,0.49225174599637783
377,0.45112192612525803
378,0.22396907857696557
379,0.5797367200140414
380,0.4191179590558169
381,0.4513556029233414
382,0.5247065422697188
383,0.6627980405383794
384,0.4921158917936581
385,0.5422655666072707
386,0.4261847432922233
387,0.5083158382382438
388,0.0
389,0.49198211581745743
390,0.4184357237985064
391,0.5497709824238559
392,
393,0.3961528627291545
394,0.5479767600563533
395,0.5421162454809747
396,0.3296335466022932
397,0.4857619873567447
398,0.5088989510829349
399,0.2783128436123933
400,0.5274949983446994
401,0.4344610157230384
402,0.4688779664471786
403,0.34742567626089815
404,0.48549462068386695
405,0.40320780264993444
406,0.4971014661876862
407,0.4534290013249823
408,0.4281983672266383
409,0.6716535793002489
410,0.6216635561409848
411,0.5344672657559203
412,0.5797540116883989
413,0.6409529117946823
414,0.5563738930889859
415,0.5135416120080905
416,0.4867558935818457
417,0.4309420557520813
418,0.4991619442605805
419,0.5538551157279183
420,0.4558165600164452
421,0.6064247731574434
422,0.6371620035521736
423,0.4197330034815794
424,0.41693600380146745
425,0.4771640217345321
426,0.46450830855688785
427,0.6018350933989985
428,0.5153524985222397
429,0.6040351689472692
430,0.445602893412089
431,0.6879317615668351
432,0.5080752539477639
433,0.2260529505622501
434,0.4761843718968559
435,0.3294300584620622
436,0.49895993622461016
437,0.5264797935888109
438,0.5440889455313153
439,0.3328608229527775
440,0.6212695105889274
441,0.402992893993995
442,0.4629056566720645
443,0.40395634231033534
444,0.6039289541527705
445,0.6498395329894608
446,0.4976501547783422
447,0.6150772754124111
448,0.49188371970393296
449,0.35000617850512866
450,0.46872635710999594
451,0.5543620040643357
452,0.4801570191444506
453,0.568739203584581
454,0.33194260000810727
455,0.5353007600870505
456,0.5394832174013593
457,0.5023458547971127
458,0.6408683262572148
459,0.1914719071956929
460,0.39990882158429925
461,0.6121742894899603
462,0.5792884863003622
463,0.5154177658046132
464,0.5359560810883097
465,0.5204423775713545
466,0.4158443761333142
467,0.6818336148117687
468,0.5579532997950302
469,0.5452726712277828
470,0.6059707324501701
471,0.25898473320101073
472,0.32197196914570747
473,0.30141696936019075
474,0.6027254130337617
475,0.29475589465744056
476,0.5290893288653423
477,0.4581473471643911
478,0.21320288513495378
479,0.5998583855543366
480,0.4973899492656736
481,0.5239816696690911
482,0.5312206459751797
483,0.5184474887578584
484,0.47582440372836915
485,0.294069493902127
486,0.441718300751766
487,0.47933977812507106
488,0.706115834398944
489,0.5208195294849438
490,0.4832500712751089
491,0.6372816982467332
492,0.4138991327583233
493,0.4788980549165957
494,0.0
495,0.5130890131941305
496,
497,0.5183797707233813
498,0.6194534242209919
499,0.45788370319817967
500,0.4515042586638916
501,0.43864364537035433
502,0.6636907156777702
503,0.6108443495637156
504,0.5307274541860444
505,0.42223843284968765
506,0.4583434168996386
507,0.2121154588283244
508,0.5765318572033994
509,0.461143420174532
510,0.5301399628502198
511,0.5925704585855686
512,0.6018989325455636
513,0.5793401516136595
514,0.42253990191340485
515,0.5168349615894591
516,0.527626565746886
517,0.5633772322469629
518,0.4616185741245949
519,0.8004136468541871
520,0.5399780370175682
521,0.43793572508040346
522,0.5104913186265879
523,0.410970701361261
524,0.46257058055038763
525,0.5065589270885398
526,0.353511800683784
527,0.5579976235809939
528,0.5029847814720031
529,0.0
530,0.5014668760654949
531,0.30241110663044696
532,0.360228687199489
533,0.24764920611172356
534,0.3987170398757163
535,0.3240427551046277
536,0.5280201314489342
537,0.49994503577878285
538,0.47958921765146867
539,0.6120876379438328
540,0.5058267262704085
541,0.6240448375935662
542,0.4316543001933353
543,0.5555500550966784
544,0.4307631030910583
545,0.3903338476264946
546,0.3123414227712701
547,0.5385556271596734
548,0.5908970217890087
549,0.44911959591403255
550,0.25783288478020056
551,0.4609970354582844
552,0.4615982831994924
553,0.49946859359432305
554,0.567829109474818
555,0.5299413021205984
556,0.30928700706726237
557,0.1404023434778257
558,0.6205894630544722
559,0.5017729673363299
560,0.48992221695753935
561,0.47400475780040685
562,0.5804696142391716
563,0.544979466918744
564,0.6080081109904011
565,0.44135360655270356
566,0.556131790374477
567,0.4358403774960836
568,0.6665847985032939
569,0.2897415766701934
570,0.5761284264714106
571,0.36348739468541286
572,0.5927139902202807
573,0.43378086788364295
574,0.41984184028405525
575,0.5893612591197814
576,0.33627465680730495
577,0.5506643774251406
578,
579,0.5237448334809047
580,0.4666054599509846
581,0.3612494027734462
582,0.34112636448352135
583,0.3534816349828921
584,0.4502376169654593
585,0.3504069753840553
586,0.44383768881488145
587,0.512890391144516
588,0.2803792456996677
589,0.5285127698858516
590,0.4803996450004669
591,0.3157426109629563
592,0.42581302505482055
593,0.5090327362609169
594,0.512262530532928
595,0.331337097963836
596,0.48461521437532035
597,0.5201764538598499
598,0.5069490349662513
599,0.503340713998837
600,0.5339387693071579
601,0.4602458612292585
602,0.46866017855143266
603,0.5694398606439671
604,0.3807508723030844
605,0.5107598349706659
606,0.6214762334854622
607,0.41681717676545504
608,0.4638969517897954
609,0.5130855516569427
610,0.46797190799024163
